,id,text,report
0,1323496513809637377,I remember when wearing pink during breast cancer awareness month was the thing for athletes but I haven’t seen it done in years,noReport
0,1323496574685765632,"RT @NorwichChloe: I’ve learnt I have breast cancer, &amp; start treatment soon. I aim to carry on as normally, positively &amp; openly as possible…",noReport
0,1323496831297462272,"MAVERICK CITIZEN: Delayed treatment, drug shortages, no prosthetics – the painful reality of public healthcare brea… https://t.co/LhldWOn4XT",noReport
0,1323496937178451968,"TW// ILLNESS
. HELP HER
.
.
.
.
.
.
.
.
.
.
.
.
.",noReport
0,1323497315672489984,"I'm sorry to hear your news Chloe. Stay strong, be brave, you can beat this 💪😁😉",noReport
0,1323497317010296832,Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support… https://t.co/LDEKaZPqBx,noReport
0,1323497414095982592,"RT @DrAtangwho: Check if you're feeling a fixed, irregular, hard, painless lump in your breast. 

Check if there's also nipple retraction o…",noReport
0,1323497440276865024,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323497550545068032,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323497560779055104,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323497592743841792,"RT @vaastavngo: #NoShaveNovember 
#Movember 

#SaveMen from #ProstateCancer 

More men are getting killed due to prostate cancer compared t…",noReport
0,1323497670288281600,"BEST OF ASCO &amp; BEST OF ASTRO 
""HYBIRD EVENT""
- Breast Cancer Session
DATE : 26 - 27 November.
Registration:… https://t.co/QNi09SF6bw",noReport
0,1323497714924081152,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323497721735614464,"RT @DinaBarakatcl: If you have arm lymphedema after your breast cancer, this video is for you!
Learn what is the complete treatment we offe…",noReport
0,1323497806473158656,"RT @CIA: #FridayThoughts

Learn how algorithms developed for missile detection and the monitoring of foreign military developments dramatic…",noReport
0,1323497927197614080,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323497964384317442,"RT @morethanmySLE: Today would have been my friend Carol's birthday. She died in 2002 from breast cancer, I knew her since high school.

I…",noReport
0,1323498241074192385,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323498241925722113,Enter to #win a $10 Paypal Cash #Giveaway https://t.co/lcf9M9JTV7 https://t.co/OLmhu749eF,noReport
0,1323498415217504257,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323498429411028993,"RT @metmuseum: ""I'm not alone""

Sometimes art supports us in ways that nothing else can. Tattoo artist Sue Jeiven shares how vitally import…",noReport
0,1323498782063931393,Please support my GoFundMe campaign: https://t.co/B7TKovZZMm @gofundme @SU2C @TheEllenShow #breastcancer… https://t.co/8RXijYdYZV,noReport
0,1323498792759386112,"@squidwardfess breast cancer jg meresahkan :)
Smoga kita sehat"" smua ya",noReport
0,1323498816071499786,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323498945042173952,"RT @vovo1967: Radiotherapists should also learn to #communicate well and please STOP TO IRRADIATE BLINDLY🙏  Unfortunately, this happens too…",noReport
0,1323499014273167360,"@squidwardfess breast cancer jg meresahkan:)
Smoga kita smua sehat"" ya",noReport
0,1323499122154852352,RT @EINPresswirePR: Renu Bio Health Virtual Run Fundraiser Raises Cash for Breast Cancer Awareness With the CIBC Run for the Cure https://t…,noReport
0,1323499126449795072,RT @faedreamz: its tiddie tuesday but its also BREAST CANCER AWARENESS MONTH !!! remember to do regular checks on ur body and continue to s…,noReport
0,1323499695088390144,RT @RetroBitGaming: ENDS TOMORROW: Get an exclusive pink #SEGA Genesis or Saturn controller where 10% of this purchase was donated to Natio…,noReport
0,1323499699937153025,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323499820775067649,RT @WitsGEO: 📢 As Breast Cancer Awareness Month comes to an end. Take note and share the knowledge. https://t.co/B0CmI81bzZ,noReport
0,1323499883307900928,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323499974747844609,"RT @meg_Y12: From an American friend receiving treatment for advanced breast cancer in Italy. 

“Today I had an appointment and as we were…",noReport
0,1323499977373552640,RT @HWC_NL: Difficulty Diagnosing a Brain Tumor during Clinical Maintenance of a Complete Response to anti-HER2 Treatments for Metastatic B…,noReport
0,1323500035099684867,IMA Ladies Wing hosts Breast Cancer webinar in coordination with Indian Doctors Forum – Kuwait: Under the patronage… https://t.co/jB0ItolsKc,noReport
0,1323500066955390976,"RT @vaastavngo: #NoShaveNovember 
#Movember 

#SaveMen from #ProstateCancer 

More men are getting killed due to prostate cancer compared t…",noReport
0,1323500116750209024,"RT @vaastavngo: #NoShaveNovember 
#Movember 

#SaveMen from #ProstateCancer 

More men are getting killed due to prostate cancer compared t…",noReport
0,1323500159595020288,"RT @vaastavngo: #NoShaveNovember 
#Movember 

#SaveMen from #ProstateCancer 

More men are getting killed due to prostate cancer compared t…",noReport
0,1323500181044793345,RT @bltrobaugh5: 💕 @macyycarter,noReport
0,1323500220186087431,😳😳😳😢😭😭😭,noReport
0,1323500308597624832,"RT @meg_Y12: From an American friend receiving treatment for advanced breast cancer in Italy. 

“Today I had an appointment and as we were…",noReport
0,1323500349525811201,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323500425937563648,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323501058396577793,@thedelitesite Deserves every cent. She had radical surgery for potential breast cancer and worked 16 hour days!,noReport
0,1323501083080171523,"On this election eve, I cannot help to think of my Twitter friend @jpvoteblue

She had stage 4 breast cancer. Her w… https://t.co/9n64qnRUwa",noReport
0,1323501295030906880,"RT @DrAtangwho: Check if you're feeling a fixed, irregular, hard, painless lump in your breast. 

Check if there's also nipple retraction o…",noReport
0,1323501576355459075,"@roblee4 Hello, I am touching good hearts, I am from Vzla I have breast cancer and this week I am going to Surgery,… https://t.co/8pNS0OnKX9",noReport
0,1323501783789064193,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323501905448964096,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323502083077632001,"#BeBreastAware| A Live Webinar On Personalising Breast Cancer Treatment- Multidisciplinary Care

A Healthwire Web s… https://t.co/nFNpVUHtjG",noReport
0,1323502645299023872,Breastfeeding and Breast Cancer Risk Reduction: Implications for Black Mothers https://t.co/V14B8BWAvy,noReport
0,1323502693827051520,Breast cancer must be demystified— Ex-President Kufuor https://t.co/Gi596vcQPP,noReport
0,1323502917085622273,New test can identify breast cancer patients at higher risk of relapse - @independent via @inkl https://t.co/napH6Qh797,noReport
0,1323503038401687552,"RT @CALFIRECZU: Battalion Chief Brian Ham lost his ""Aunt Nanny"" to breast cancer. San Mateo County Firefighters are standing strong against…",noReport
0,1323503094936862722,@angcode_ @SirronLashun Totally. I was feeling sorry for a lady in my office who announced last week she has breast… https://t.co/M1ZqKBoe3r,noReport
0,1323503317658542080,@Maherjane @DrRiyazShah @BreastDocUK @drol007 @bermandr2 @AshlingLillis @marshall_ernie I wonder how many of there… https://t.co/cRox7iWbsM,noReport
0,1323503357441515520,"@Mision_Verdad Hello, I am touching good hearts, I am from Vzla I have breast cancer and this week I am going to Su… https://t.co/LUKRMk6UDw",noReport
0,1323503606054686720,"RT @DrAtangwho: Check if you're feeling a fixed, irregular, hard, painless lump in your breast. 

Check if there's also nipple retraction o…",noReport
0,1323503661692022784,RT @knowyourlemons: The end of October doesn't mean the end of breast cancer education. It's that time of the month (for those of you who a…,noReport
0,1323503738766635009,"Thousands of women with breast cancer could be spared chemotherapy thanks to a £60 test 
via https://t.co/7Kl0OCajxX https://t.co/xUDcdHEbye",noReport
0,1323503774758064128,RT @SageCoffey: Nadine is a family friend who is currently doing her best to survive in AZ with breast cancer and almost no support. Anythi…,noReport
0,1323503848598720512,"RT @Saucedturkey: I know nigeria is going through a lot at the moment but please if this pops up on your TL, please! Help retweet and suppo…",noReport
0,1323504351395020800,Please support my GoFundMe campaign: https://t.co/sPRgwqUwI1 @gofundme @breastcancer @BreastCancerH… https://t.co/SDKAzcCjUR,noReport
0,1323504474166489088,Zahra Breast Cancer Association https://t.co/TAN4wurxOg,noReport
0,1323504533826347008,concerning,noReport
0,1323504543573815298,Zahra Breast Cancer Association https://t.co/x3xq39nqp1,noReport
0,1323504704454885383,Madden: Indianapolis Colts vs New Orleans Saints (Breast Cancer Awareness) https://t.co/gYKrOwJYbh #videogames… https://t.co/1lXU2zqmCR,noReport
0,1323504811929718784,"ACA/Obama Care is not this ""extreme leftist"" agenda and actually helps lots of people who have pre existing conditi… https://t.co/mjIs6U5od0",noReport
0,1323504978007347200,RT @MelissaOnline: This Black #FemaleFounder Creating Prosthetics For #BreastCancer Survivors Just Raised Over $1.2 Million https://t.co/e6…,noReport
0,1323505031044280321,RT @brat2381: This thread 😭,noReport
0,1323505086295932929,"#Dense tissue can hide #cancer in a mammogram. It is estimated that 3500 are left undetected each year in UK, resul… https://t.co/PzMNXdj4Bk",noReport
0,1323505280978690050,Importance of early detection in breast cancer :: Dr Ajit Lukram https://t.co/7UGCcYZc9R,noReport
0,1323505628854296576,"RT @aproko_doctor: If you're trying to avoid breast cancer then avoid smoking shisha completely.

Shisha contains the same toxins as cigare…",noReport
0,1323505698257424384,"RT @gothspiderbitch: My grandma, a two-time survivor of breast cancer, hasn’t stepped foot out of her apartment in over 8 months because sh…",noReport
0,1323505906479497216,RT @komenla: Now ON-AIR on KCAL 9/@CBSLA!! Mr. 💪! Thank you for your support @mattgoss and for giving us the  ultimate anthem for breast ca…,noReport
0,1323505939492818946,"RT @tombradshaw92: Hey guys, my mum has started fundraising for a hospital she holds very dear to her heart, she fought Breast cancer in 96…",noReport
0,1323506139544387584,"RT @Zrowable: Last night we raised $2,540.53 (USD) for the Breast Cancer Research Foundation in our quest to save the boobs. 

Big thanks t…",noReport
0,1323506179998441472,Enter to #win a $10 Paypal Cash #Giveaway https://t.co/ISDPgTwEWH https://t.co/xp5YWeDysA 1,noReport
0,1323506332734050304,"RT @tombradshaw92: Hey guys, my mum has started fundraising for a hospital she holds very dear to her heart, she fought Breast cancer in 96…",noReport
0,1323506579770167297,#20 BREAST CANCER – HOW I OVERCAME MY STATE 3 BREAST CANCER AND A DOUBLE MASECTOMY WITHOUT RECONSTRUCTIVE SURGERY A… https://t.co/n9vJyZAIZ0,noReport
0,1323507173373014017,#BeBreastAware| A Live Webinar On Personalising Breast Cancer Treatment- Multidisciplinary Care,noReport
0,1323507376306102275,RT @dopeymouse05: Enter to #win a $10 Paypal Cash #Giveaway https://t.co/ISDPgTwEWH https://t.co/xp5YWeDysA 1,noReport
0,1323507400196968449,Human-based methods for better breast cancer research | EU Science Hub https://t.co/VozVIBZRVl via @EU_Commission,noReport
0,1323507429523492864,"RT @chevydfw: This has been a tough year, but the movement to end breast cancer is as important as ever. That’s why Chevy and your North Te…",noReport
0,1323507444014895106,"@WHO @WHO_Europe @EuropeanCancer @SKyriakidesEU 
Patient Safety Fact 7
“Inaccurate or delayed diagnosis is one of t… https://t.co/Rljf1ogu9x",noReport
0,1323507813595942913,"RT @NHSEnglandLDN: This #BreastCancerAwarenessMonth, get familiar with the signs and symptoms of breast cancer.

Make sure you check your b…",noReport
0,1323507892616536065,Enter to #win a $10 Paypal Cash #Giveaway https://t.co/kgEDgUlczE https://t.co/7gb4MuVZOO,noReport
0,1323507905291833350,RT @SKMCH: Highlights of Pinktober Run Karachi Run to support Shaukat Khanum Breast Cancer Awareness campaign in collaboration in Sports in…,noReport
0,1323507939546521601,@AntifaCatra If it actually does bring awareness to an obscure issue (which is rarely the case since usually large… https://t.co/MVTlUAB7qV,noReport
0,1323508173366566912,"RT @SKMCH: The building of Fauji Fertilizer Company Limited went Pink in support of Shaukat Khanum Breast Cancer Awareness Campaign.

#IPle…",noReport
0,1323508305571041280,Enter to #win a $10 Paypal Cash #Giveaway https://t.co/Lt5zEaXc0A https://t.co/3no8r3ZHaE,noReport
0,1323508560093917184,"RT @NHSEnglandLDN: It's important to check your breasts regularly and to see your GP if you notice a change.

The earlier breast cancer is…",noReport
0,1323508685969055749,RT @im_hannah2: Enter to #win a $10 Paypal Cash #Giveaway https://t.co/kgEDgUlczE https://t.co/7gb4MuVZOO,noReport
0,1323508722677678080,RT @dopeymouse05: Enter to #win a $10 Paypal Cash #Giveaway https://t.co/ISDPgTwEWH https://t.co/xp5YWeDysA 1,noReport
0,1323508758983659520,RT @indianriverfire: Indian River Firefighter’s and Paramedics wearing pink shirts in support of Breast Cancer Awareness Month! https://t.c…,noReport
0,1323508995290730496,RT @ASCO_pubs: Molecular drivers of genomic tests in breast cancer https://t.co/0X0dSbfw6l #bcsm #JCO @ICR_London https://t.co/gP2xVfQKt2,noReport
0,1323509092598517760,"Michelle Kretzer: Amid breast cancer awareness, put down the milk - Pittsburgh Post-Gazette https://t.co/IxOX7GtuX2",noReport
0,1323509397277036544,"RT @Oluuuu_: 6 years ago I lost aunty Amaka to breast cancer and just last week, my aunty Grace joined her, cancer too.
 So Yes, read what…",noReport
0,1323509564357124096,RT @AHealthBlog: A study has shown that daily supplementation of ground flaxseed can reduce estrogen levels. Reducing estrogen reduces risk…,noReport
0,1323509575878889472,"RT @aproko_doctor: If you're trying to avoid breast cancer then avoid smoking shisha completely.

Shisha contains the same toxins as cigare…",noReport
0,1323509721907793920,"@ZoeChandler18 At all costs,  we have a family member diagnosed with Breast cancer and Lymphatic Cancer,  she has Mastectomy next week.",noReport
0,1323510003077160960,"Longrich products address health problems like
Asthma,joint inflammation,aids,body toxins,body pains,boils,breast l… https://t.co/Ng4LQduaJk",noReport
0,1323510028226146307,Wow,noReport
0,1323510037562724354,"@JoannaNoBanana Omg. Just like when I went in for severe breast pain &amp; the Dr literally said, ""Are you sure that's… https://t.co/XQF6TdbFJT",noReport
0,1323510123109797890,"RT @ZTAFraternity: October may have come to an end, but our fight against breast cancer has not.

Sisters, we want to thank you for another…",noReport
0,1323510671292715008,RT @FlacNigeria: Today we joined the National Centre for Women Development Centre to mark their Breast/Cervical Cancer Walk and Screening w…,noReport
0,1323510773147144192,RT @leah_foundation: @hans3events is collaborating with @leah_foundation  to provide breast scan for the first 30 women in celebration of t…,noReport
0,1323510833759092736,Last Thursday Creative Space participated in Breast Cancer Awareness Month by printing mask strap bands using 3D pr… https://t.co/qjl3aKIWOE,noReport
0,1323511164513517568,RT @leah_foundation: @hans3events is collaborating with @leah_foundation  to provide breast scan for the first 30 women in celebration of t…,noReport
0,1323511207597408256,"RT @metmuseum: ""I'm not alone""

Sometimes art supports us in ways that nothing else can. Tattoo artist Sue Jeiven shares how vitally import…",noReport
0,1323511303047098369,RT @Rs_annan: Them for start dey inspect medical licenses for Ghana here.,noReport
0,1323511664008855553,"RT @vaastavngo: #NoShaveNovember 
#Movember 

#SaveMen from #ProstateCancer 

More men are getting killed due to prostate cancer compared t…",noReport
0,1324183762628956161,"RT @mtcnjfoundation: Say hi to #SkinnyBallerina, an entry hoping to win the prize for @PlayforPINK - a nonprofit organization dedicated to…",noReport
0,1324183769004331008,"RT @jackieemez: Hello everyone!
My aunt was diagnosed with Stage 2 Breast Cancer mid October of this year. My family and I are currently tr…",noReport
0,1324183849044094976,"RT @Kudaytaa: My first event back in the grid. Can't wait!!

Make sure to tune in! https://t.co/IkUCcixJHA",noReport
0,1324183906686521346,y'all i think i got breast cancer,noReport
0,1324183975045160960,"RT @briebriejoy: The stakes of the primary were real, and the entire corporate media and political class should be challenged every day, at…",noReport
0,1324184070822285314,Indira Cancer Trust marks Breast Cancer Awareness Month amidst the pandemic https://t.co/SW4gzJsLRc,noReport
0,1324184108742942727,Pill is worst thing ever made me have psychotic mood swings like I nearly ruined my whole relationship when I jumpe… https://t.co/L4GeQ2uuoX,noReport
0,1324184157304557569,"@Pthime1 Lmfao! Her poor nips. People often stop and ask me if I’m interested in breeding her. (Uhm, HELL no.) They… https://t.co/S0zyJT8uwy",noReport
0,1324184246496325632,"VA, Duke University and Baylor College of Medicine launch partnership to enhance breast cancer treatment for Vetera… https://t.co/SgRY8SrURi",noReport
0,1324184312800071682,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184331359670272,I’m so excited for the day I get a breast reduction! Hopefully Soon🤞 I really hate my big chest &amp; would kill for sm… https://t.co/2REJEJXhOm,noReport
0,1324184412544737281,RT @GrantCoSheriff: Do you want a GCSO K9 Unit tee shirt promoting Breast Cancer Awareness Month? Only $22 and purchases support our K9s Ha…,noReport
0,1324184422283988994,"RT @ValkyriesOrg: IT’S MORPHIN’ TIME!

Join us for a special East vs. West 5v5 Team event to benefit The Breast Cancer Research Foundation!…",noReport
0,1324184478391111685,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184527724597250,"RT @0usii: هديتك100﷼
فقط لايك للمقتبسه 👇🏻❤️
السحب موثق📌

اللي يكتب تم يتم استبعاده",noReport
0,1324184560431751169,Enter to #win a $10 Paypal Cash #Giveaway https://t.co/DU2Y2NCSzT https://t.co/oXdgf0Ndm0,noReport
0,1324184563858337792,@realDonaldTrump Hello Mr President if the insurance doesn’t cover ore existing conditions how people that has been… https://t.co/7I09kGVbgE,noReport
0,1324184597320634368,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184642229075968,"RT @0usii: هديتك100﷼
فقط لايك للمقتبسه 👇🏻❤️
السحب موثق📌

اللي يكتب تم يتم استبعاده",noReport
0,1324184686130733057,RT @LOMSMustangs: Our PALS ended Breast Cancer Awareness Month decorating our classroom doors and hallways https://t.co/Nc3nbf31oQ,noReport
0,1324184731597066240,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184751528398853,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184841047416833,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184934974693376,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184951303143424,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184956374077444,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324184980222783489,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185177019613185,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185252861009920,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185300671827968,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185336063397889,RT @CTVAtlantic: N.B. moves to offer breast density info to all women being screened for cancer. @LauraLyallCTV reports. https://t.co/WF6Lw…,noReport
0,1324185410935902208,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185415214080001,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185497053384704,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185523393601536,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185570013179912,"RT @thehobokengirl: After an 8-month fight against breast cancer, Tamara Soru {owner of the little play co. in Hoboken} is ringing that bel…",noReport
0,1324185585108590593,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185603831988224,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185608349081600,"RT @TorontoStar: When Michelle Audoin was diagnosed with metastatic breast cancer, she decided a mastectomy was the way to go.

As she prep…",noReport
0,1324185626963574790,AI tool improves breast cancer detection on mammography https://t.co/74Tejk6AUl,noReport
0,1324185648505511936,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185696739971073,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185732458708995,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185812154699776,"Listen to the latest episode of Real Pink to hear Victoria Shaw, co-writer/producer of the song PINK, discuss the c… https://t.co/9ShKSk21xx",noReport
0,1324185840281681920,RT @babygurlcourt96: Happy to say I made my largest donation to date to the American Cancer Society 💞😌😁,noReport
0,1324185853158060033,"RT @0usii: هديتك100﷼
فقط لايك للمقتبسه 👇🏻❤️
السحب موثق📌

اللي يكتب تم يتم استبعاده",noReport
0,1324185867917864962,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324185873504636930,"@abc_program_ Halloween is over, so maybe it’s time to get rid of that old car that’s haunting your driveway. Let u… https://t.co/yvjdpfVC23",noReport
0,1324185919373627397,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324186039590662144,"RT @salemhealth: This Saturday: Free breast and cervical cancer screening at Salem Health Medical Clinic - Woodburn.

Women of Marion and P…",noReport
0,1324186092359340032,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324186132813369344,"RT @ValkyriesOrg: IT’S MORPHIN’ TIME!

Join us for a special East vs. West 5v5 Team event to benefit The Breast Cancer Research Foundation!…",noReport
0,1324186181383430145,"RT @Kudaytaa: My first event back in the grid. Can't wait!!

Make sure to tune in!",noReport
0,1324186228028264450,"RT @FeaRChimera: Please pull up! You do NOT wanna miss this! 
@Battle4TheGrid",noReport
0,1324186262891364352,RT @ValkyrieTex: So excited for this! It's such an important cause to help educate and work towards prevention of Breast cancer in both men…,noReport
0,1324186292679299072,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324186308143558658,"RT @FeaRChimera: Please pull up! You do NOT wanna miss this! 
@Battle4TheGrid https://t.co/Thj5Sdpw7S",noReport
0,1324186360731865088,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324186404054851584,Great paper showing better cancer detection with the addition of MRI.,noReport
0,1324186495561904130,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324186539245641730,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324186551476211712,RT @clarateddy: Win! A @heavenskincare beauty advent calendar(kindly donated) by helping me promote the amazing work that  @pinkribbonfound…,noReport
0,1324186669038358529,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
0,1324186743264956417,"RT @amjed0007: ..؟ 🎗 breast cancer
 #الباحه_تفحص https://t.co/1CJ3pWCoyw",noReport
