,id,text,report
0,1326245768886415363,Dear Doctors: I've been diagnosed with breast cancer and really appreciate your recent columns on the subject. What can you tell me about Herceptin? My oncologist has suggested it for after chemotherapy is finished. What is it going to do? https://t.co/e8Dbdn2yMZ,1
0,1326245775802765315,Dear Doctors: I've been diagnosed with breast cancer and really appreciate your recent columns on the subject. What can you tell me about Herceptin? My oncologist has suggested it for after chemotherapy is finished. What is it going to do? https://t.co/zrg5mGha03,1
0,1326245778109706240,Dear Doctors: I've been diagnosed with breast cancer and really appreciate your recent columns on the subject. What can you tell me about Herceptin? My oncologist has suggested it for after chemotherapy is finished. What is it going to do? https://t.co/Y1mDjR4gig,1
0,1326253469729091584,"@IfProgress @ProudSocialist Saved my life, BCBS sent me a letter in the middle of my breast cancer treatment they would no longer be covering me come the end of the year. ACA was past just in time. BCBS dumped me and I was able to get better coverage for less money through the ACA and continue treatment.",1
0,1326254122409091073,Ditto. Breast cancer survivor who was denied coverage as a self employed person. Diagnosed with Crohn's disease and took cheap drugs that didn't work. ACA saved my life. And I pay a lot more taxes than Trump.,1
0,1326261189983133696,"2/...before your country opens a vein to Big pHarm, you should look around ~ half our taxes go to a universally unacceptable level of care, to some.  I'm considered a breast cancer survivor, I reported my 2nd cancer June 24, 2019...I do hope I get Dr soon 4 my Hodgkins Lymphoma.",1
0,1326262090110279684,"@ECMcLaughlin I am a breast cancer survivor. In my case I did it solely by boosting my immune system. I have no judgment or opinion for others except that it's good to find and trust your own inner knowing on how to navigate. That said, if I can be a resource, feel free to contact me.",1
0,1326269477982498825,This is true.  I've had breast cancer two times and don't have the BRCA gene.,1
0,1326271131612045312,"@mbxvss Hi, Im asking for help. My dog has just been diagnosed with breast cancer, she is a beautiful 12 years old poodle toy (looks younger, she is so pretty) and due to recent economic crisis in my country we are not able to pay for her surgery. https://t.co/skjRJfO1QU",1
0,1326271211618373633,"@jackfrost8 Hi, Im asking for help. My dog has just been diagnosed with breast cancer, she is a beautiful 12 years old poodle toy (looks younger, she is so pretty) and due to recent economic crisis in my country we are not able to pay for her surgery. https://t.co/skjRJfO1QU",1
0,1326277355971735561,"@cIutchs Hi, Im asking for help. My dog has just been diagnosed with breast cancer, she is a beautiful 12 years old poodle toy (looks younger, she is so pretty) and due to recent economic crisis in my country we are not able to pay for her surgery. https://t.co/skjRJfO1QU",1
0,1326278064423243777,"@WChildCancer @caitrionambalfe Caitriona, what a beautiful cause! Thank you for your selflessness. You know I am a 10 yr Breast Cancer Survivor, mastectomy etc..Hard enough for me an adult to wrap my head around...just too cruel, no child should have to face it. Thank you again!❤❤🕊",1
0,1326282404189843461,"@lpackard @laureldavilacpa So glad you got what you needed, Laura! I was recently diagnosed with stage IV breast cancer. For where science is today, there's no cure for me. But the ACA is prolonging my life. Did chemo. 1 current meds costs 15k/month for just 21 pills. Women can be on this med for many yrs.",1
0,1326283737345236994,"@TiffanyDCross I've been living w/o health insurance for 2 years now. Last year, I had to battle breast cancer without insurance. If it wasn't for the grace of God in the medical facility offering to pay for my treatment, I would've been screwed. And yet I still have to file for bankruptcy.",1
0,1326663913056956417,"@CaptStubble She’s going deaf,had a spinal fusion,now she’s got breast cancer and is having surgery at the end of the month.
Basically I’ve married Stephen Hawking without the brains.

Love the bones of the daft old bint really.",1
0,1326670131221520385,"@drdonsdizon For years I’ve had to live with the stigma of having breast cancer, long perceived as a woman’s disease. Recognition of its genderless status is always fine by me.",1
0,1326672545085583361,"When will a breast cancer survivor be allowed to choose to have a prophylactic mastectomy that insurance will cover? This process is maddening, sickening, and tiring. I can’t fight alone. @KamalaHarris @YSCBuzz @SusanGKomen @thealliance @TNBCFoundation",1
0,1326673651509432320,"Asking for prayers  🙏🏻  
I was recently diagnosed with breast cancer. I have faith God is looking over me. I’ve prayed &amp; will continue to pray that God give me the strength to battle this evil disease!!🙏🏻❤️✝️💪🏻",1
0,1327254492203651077,"@Millie85388570 @DonaldJTrumpJr Oh good grief. I’m not being controlled. I’m also not an idiot. But if you want to listen to the conman and the MRI guy, go ahead. History will judge, and the nut job science deniers will not have a good look. I don’t go to the dentist for breast cancer.",1
0,1327261604304596992,"#FridayThe13 is weird enough. For me, it’s a day I’ll never forget! On Friday, March 13, 2020 I discovered lumps in my left breast. Seven days later I was diagnosed with breast cancer 💝

#Day18 #SaveTheDate #SaveYourLife https://t.co/4unkgXj8o8",1
0,1327265717302030336,@alroker God bless you. Get well soon.  Breast Cancer Survivor since 2007. 🙏🏼🙏🏼,1
0,1327281386466791425,"@raptapsally I'm on the government's Extremely Clinically Vulnerable list. I have many health conditions and had brutal treatment for Breast Cancer last year this left me with a  heart condition.  So definitely yes, I would retire but it's not an option my state  pension has been stolen.",1
0,1327694928596570113,@TeresaSchloeman @D4R3Y80 @ScottBaio I am a survivor of 2X survivor of Breast Cancer.  It was definitely not easy.  I still suffer many permanent side effects from some brutal chemo.  My First cancer was in 2006.,1
0,1327695325260357633,@KAMIAM6 Sadly stage 4 breast cancer isn't curable so currently on targeted therapy but need regular scans as it will return. I'm just very lucky to have managed this long on my 1st line treatment ☺️,1
0,1327696647451717638,"@NovelsTime @KamalaHarris The studies say it is good for you. It helps with pain. It helps with sleep. It helps with PTSD. I have all three. It means hope to me! I fought Breast Cancer &amp; I have Congestive Heart Failure, the morphine I take every day isn’t good for my body. I can’t take ibuprofen for my...",1
0,1327697627752902656,@dunise_JustT I’m so sorry.... I’m glad you’re fighting it and look upbeat!! Keep it up!!!! We’re dealing with stage 3 breast cancer and it’s brutal ... the. Chemo and what it does to you...,1
0,1327699239628120064,@ScottBaio It is. I'm a breast cancer survivor.,1
0,1327703873868476416,"@CaitlinPacific 36 years ago, at age 28, was diagnosed with breast cancer. Had a modified radical mastectomy, no chemo, no radiation, breast reconstruction a year later. Had a child 6 years post surgery and another 9 years post surgery. I will be 65 in February.",1
0,1327704520424628224,"@edarna @SetHarthLives @lougraydon @The_Real_JSP I’ve survived Breast Cancer twice ( in the same Breast , different types of Cancer ) resulting in a Mastectomy. Am on a little hormone dampener putting me through Menopause again and if it wasn’t for my dog I would come off it as side effects are unbearable.",1
0,1327707442994704385,@NoHartAnthony @harshmallow01 @The_Real_JSP As a Survivor of Breast Cancer twice - 2 different types in same Breast resulting in Mastectomy and years of hormone dampener to go don’t infer I’m anti treatment. This drug and those similar are giving thousands terrible side effects and many are making the choice to come off.,1
0,1327709679959543809,@NorthernSprw @mishacollins I found SPN at a weird time in my life (during chemo for breast cancer) when it was already in Season 5 (thank you TNT reruns!)   It sucked me in &amp; kept sucking me back in despite a few rage quits.  I didn't get active in the fandom until this year.  It's been great so far,1
0,1327713112208728064,"@teedubya @TheTweetOfGod Wow you should get that anger checked out by professional. Side note , cow’s milk has actual estrogen in it where as soy does not. I know this because as a breast cancer survivor I try to limit my exposure to estrogen",1
0,1327724120683933696,"@SenKamalaHarris Yeesss  Ma’am 🙏🏼 I’m recovering from Stage 3 Breast Cancer &amp; the ONLY income I can really count on, is my SS Disability for now &amp; My ex who makes $100k a year can’t seem to pay his child support consistently. This is why I left the state of Virginia. Racist &amp; No one cares",1
0,1327726510032216068,I plan on getting a breast reduction. I’ve wanted one for years. Just for physical relief from the constant back pain and other issues they’ve caused. But I often wonder if I’ll eventually end up getting full top surgery. If a breast reduction before that is just wasteful.,1
0,1328009035417853952,"@IAmSteveHarvey I was diagnosed with breast cancer  &amp; got double mastectomy but I am triple negative. That’s no more cancer in the future. Chemo done &amp; getting ready to work, love &amp; live my life to the fullest! ♥️♥️♥️",1
0,1328023805902536706,"I was diagnosed w/ early stage II #BreastCancer in January 2016. 2 surgeries, 1 month radiation, 3 months chemo. November 2018 diagnosed Stage 4 Metastatic Breast Cancer. Mets to left femur. 4 weeks radiation/months of recovery. Sept. 25, 2020 major surgery: bionic left leg.",1
0,1328023892351479808,"@EscapingNarcs Yes, thanks, all fine. I’ve had breast cancer twice. All ok now thanks to it being caught early and our great #nhs.",1
0,1328024161537585152,"I was diagnosed w/ early stage II #BreastCancer in January 2016. 2 surgeries, 1 month radiation, 3 months chemo. November 2018 diagnosed Stage 4 Metastatic Breast Cancer. Mets to left femur. 4 weeks radiation/months of recovery. Sept. 25, 2020 major surgery: bionic left leg.",1
0,1328024316735209478,"I was diagnosed w/ early stage II #BreastCancer in January 2016. 2 surgeries, 1 month radiation, 3 months chemo. November 2018 diagnosed Stage 4 Metastatic Breast Cancer. Mets to left femur. 4 weeks radiation/months of recovery. Sept. 25, 2020 major surgery: bionic left leg.",1
0,1328027047206080513,"I will have Stage 4 Metastatic Breast Cancer for the rest of my days. I'm on treatment 4life, w/numerous painful side-effects, including major fatigue &amp; severe joint pain. Scans every 2 to 3 months to check if the cancer is stable or progressing. &amp; You whine about #CovidFatigue!",1
0,1328027078323621888,"RT @TatumWulff: I will have Stage 4 Metastatic Breast Cancer for the rest of my days. I'm on treatment 4life, w/numerous painful side-effec…",1
0,1328027238848204802,@pulte I’m truly scared right now. Bilat breast cancer has returned.Cancer center expects up front payment 4 chemo&amp;radiation treatments. Treatment is abt $2K/visit &amp;I’ve $0 in my bank acct atm. My monthly bills run abt $3700. Anything would help! $rueducaire,1
0,1328027415973654528,@theestallion I’m truly scared right now. Bilat breast cancer has returned.Cancer center expects up front payment 4 chemo&amp;radiation treatments. Treatment is abt $2K/visit &amp;I’ve $0 in my bank acct atm. My monthly bills run abt $3700. Anything would help! $rueducaire,1
0,1328027481589379074,@justinbieber I’m truly scared right now. Bilat breast cancer has returned.Cancer center expects up front payment 4 chemo&amp;radiation treatments. Treatment is abt $2K/visit &amp;I’ve $0 in my bank acct atm. My monthly bills run abt $3700. Anything would help! $rueducaire,1
0,1328027888268939264,@SAP__00 Yes - I go to the hospital that had the first 3D Tomosynthesis Mammography in CA. Found my breast cancer about 6 years ago. I was also treated with Intraoperative Radiation Therapy which is not available everywhere. #CountMyselfLucky,1
0,1328052017151975425,I’m stage 4 it’s permanent. Yes your actions are affecting me. Don’t give me some bullshit get well soon. Act like a fucking decent human. Grow the fuck up and think about something other than yourself and your pampered frivolous activities.,1
0,1328056149443133440,"@TeamGivingCom ....breast cancer. About 8 months ago they told her she now has cancer in her bones. They had been giving her some treatment to try to prolong her life but decided to not do Chemo or radiation. She's in a lot of pain and I honestly don't know how much longer she has, I would like",1
0,1328075088915271681,"@Drewdferguson Laura's a 15 yr breast cancer survivor, due mostly in part I would assume to the excellent health care she received.  Wonder how well she would've fared receiving treatment from say, a podiatrist? Fauci is one of the foremost experts in his field, unlike the quack Trump is using.",1
0,1328077001618550784,"@Liz_ORiordan So true, 3 years after my diagnosis and 2 and a half years after returning to work it hit me like a ton of bricks ! 6 months off sick (nearly as long as breast cancer treatment) resulted in retirement - never so it coming x",1
0,1328078614114471938,"@ozidug I've been taking Vitamin D supplements ever since my breast cancer diagnosis. I was really low back then. 

Connection? Who knows for sure.",1
0,1328087106229514241,"For the last 5 yrs I had been suffering from significant bone, joint &amp; muscle pain as a result of being on tamoxifen for breast cancer. It’s only been since the last 6 moths I’m feeling relief. That’s when I started taking vitamin D3 5000 iu every day. It’s an anti inflammatory.",1
0,1328386624561041419,"@gummibear737 @AlexBerenson @justin_hart Disgusting and disgraceful. M4A will make this a common occurrence. As “young” breast cancer survivor, I fear socialized/controlled medicine much more than losing pre existing condition coverage. Insurance does one no good if you can’t receive treatment.",1
0,1328388055942762497,"When I was diagnosed with breast cancer at 34, @CornellBreastCr and @5Under40 provided me with the information, treatment, and - importantly - the community that I needed. Nearly five years later, they are still here for me. I am grateful and look forward to tonight.",1
0,1328389366402564098,"@SuzMcBrideBooks @rak_strong Susan, I'm a breast cancer survivor too!❤",1
0,1328394710642200576,@LibbyMbc @cantaskforce Early stage. I was diagnosed de novo metastatic but my first breast cancer signs showed up four years before that. I’m just curious. 🙂,1
0,1328798839378153472,"RT @evelyn_orourke: 10 years ago, June 2010, I was diagnosed with breast cancer...thankfully treatment worked and I’ve been so lucky since.…",1
0,1328804473402167299,"@severs1966 Last year I had a 'routine mammogram' which resulted in 2nd mammogram, ultrasound, biopsy, breast cancer diagnosis, surgery, CT scan, radiotherapy, physiotherapy and a long road to recovery.  Advice? Breathe.  Breathe. Make the out-breath longer than the in-breath. Don't stop.",1
0,1328824559273914375,"RT @evelyn_orourke: 10 years ago, June 2010, I was diagnosed with breast cancer...thankfully treatment worked and I’ve been so lucky since.…",1
0,1328831234265542656,"RT @evelyn_orourke: 10 years ago, June 2010, I was diagnosed with breast cancer...thankfully treatment worked and I’ve been so lucky since.…",1
0,1328831931077828608,@SheilaABaker If you ever need to talk to someone I had stage four metastatic breast cancer over 10 years ago I went through it all! I'm still here and very healthy living life to the fullest! God bless you if you have any questions feel free to text me,1
0,1328832644306530305,i’ve had this painful breast lump for more then 4 months. i’ve been to the doctor more then a handful of times and they still don’t listen to me. i can’t breathe or move without being in pain. i’m so- idk what else to do.,1
0,1328834541604245511,"@defiaye @alibali50 I am suspecting a bit of  Munchausen syndrome by proxy there too. Dragged that boy to GP A&amp;E etc, Always 'not well', every illness. 'doctor thinks its cancer' since I got breast c 8 yr ago. now  I have been told I've got fibroM..guess who else has it now? Manipulative cow!",1
0,1328835186272907264,"RT @evelyn_orourke: 10 years ago, June 2010, I was diagnosed with breast cancer...thankfully treatment worked and I’ve been so lucky since.…",1
0,1328837825752559617,"@IsabelMestre4 @rfrdrch Not true. My breast cancer diagnosis, mammograms, biopsies, lumpectomy, return for mastectomy visits with multiple different oncologists and radiologists was all done within the span of 3 months.  Without the cloud of financial worry hanging over my head.  ❤️🇨🇦",1
0,1328840093201813510,"RT @evelyn_orourke: 10 years ago, June 2010, I was diagnosed with breast cancer...thankfully treatment worked and I’ve been so lucky since.…",1
0,1330231464110268419,"@Limeylizzie @realDonaldTrump I’m so sorry. I wish her the best. My mother had stage 4 breast cancer mets to the bones &amp; her bones became like swiss cheese. A monthly miracle drug infusion, Zometa, literally filled in the holes in her bones within one month. She lived 3 more years than expected.",1
0,1330254942716751878,@pulte I've been battling Breast Cancer  since April. I've had 3 surgeries and have stayed in the hospital. I'm home on bed rest. I'm a single parent. I need help for Thanksgiving and Christmas for my son 15 and daughter 7. It a blessing!🙏🏽🙏🏽 $imelocoles #TwitterTurkeyDrive https://t.co/7rjHWZ6EDo,1
0,1330256139058081802,@pulte I've been battling Breast Cancer  since April. I've had 3 surgeries and have stayed in the hospital. I'm home on bed rest. I'm a single parent. I need help for Thanksgiving and Christmas for my son 15 and daughter 7. It a blessing!🙏🏽🙏🏽 $imelocoles #TwitterTurkeyDrive https://t.co/i0N8HDJfCf,1
0,1330258164911050752,@pulte I've been battling Breast Cancer  since April. I've had 3 surgeries and have stayed in the hospital. I'm home on bed rest. I'm a single parent. I need help for Thanksgiving and Christmas for my son 15 and daughter 7. It a blessing!🙏🏽🙏🏽 $imelocoles #TwitterTurkeyDrive https://t.co/KcmB20HkO6,1
0,1330286020806529031,"Live life to the fullest today, as you may not have tomorrow to enjoy it.  I will be having friends over for ALL the holidays, and will practice civil disobedience.  As a Breast Cancer survivor (4 cm tumor that was .01mm close to my chest wall..you read that correctly)...",1
0,1330290442966093828,"RT @Athena3221: As a breast cancer survivor, I have looked death in the face and fought.  I will not cow down to Inslee, in fear.  He is a…",1
0,1330305592993472514,"@GovInslee As a breast cancer survivor, I will be having family and friends over, as you never know what life has in store, so enjoy NOW.  You can take your restrictions and shove them up your a$$.  It is the flu. PCR looks for proteins that are in ALL Corona viruses (i.e. the flu) https://t.co/CWPnH4bz1c",1
0,1330308109575843845,"@glitzylady @GovInslee As a breast cancer survivor, I will be living life with friends and family over.  Life isn't for sure, and you miss out if you don't live it.  I wont cower away from a 99.6% survivability virus.

But, go on and try to continue to virtue signal.",1
0,1330308785043345409,"@ematwood @GovInslee Yes, it is worth it, because nothing is certain in life.  Hiding away afraid of a virus with a 99.6% survivability is silly. (I am a breast cancer survivor and know what it means to possibly not have tomorrow)",1
